"GEO_ID","NAME","B01001_001E","B01001_002E","B01001_003E","B01001_004E","B01001_005E","B01001_006E","B01001_007E","B01001_008E","B01001_009E","B01001_010E","B01001_011E","B01001_012E","B01001_013E","B01001_014E","B01001_015E","B01001_016E","B01001_017E","B01001_018E","B01001_019E","B01001_020E","B01001_021E","B01001_022E","B01001_023E","B01001_024E","B01001_025E","B01001_026E","B01001_027E","B01001_028E","B01001_029E","B01001_030E","B01001_031E","B01001_032E","B01001_033E","B01001_034E","B01001_035E","B01001_036E","B01001_037E","B01001_038E","B01001_039E","B01001_040E","B01001_041E","B01001_042E","B01001_043E","B01001_044E","B01001_045E","B01001_046E","B01001_047E","B01001_048E","B01001_049E"
"Geography","NAME","Estimate!!Total:","Estimate!!Total:!!Male:","Estimate!!Total:!!Male:!!Under 5 years","Estimate!!Total:!!Male:!!5 to 9 years","Estimate!!Total:!!Male:!!10 to 14 years","Estimate!!Total:!!Male:!!15 to 17 years","Estimate!!Total:!!Male:!!18 and 19 years","Estimate!!Total:!!Male:!!20 years","Estimate!!Total:!!Male:!!21 years","Estimate!!Total:!!Male:!!22 to 24 years","Estimate!!Total:!!Male:!!25 to 29 years","Estimate!!Total:!!Male:!!30 to 34 years","Estimate!!Total:!!Male:!!35 to 39 years","Estimate!!Total:!!Male:!!40 to 44 years","Estimate!!Total:!!Male:!!45 to 49 years","Estimate!!Total:!!Male:!!50 to 54 years","Estimate!!Total:!!Male:!!55 to 59 years","Estimate!!Total:!!Male:!!60 and 61 years","Estimate!!Total:!!Male:!!62 to 64 years","Estimate!!Total:!!Male:!!65 and 66 years","Estimate!!Total:!!Male:!!67 to 69 years","Estimate!!Total:!!Male:!!70 to 74 years","Estimate!!Total:!!Male:!!75 to 79 years","Estimate!!Total:!!Male:!!80 to 84 years","Estimate!!Total:!!Male:!!85 years and over","Estimate!!Total:!!Female:","Estimate!!Total:!!Female:!!Under 5 years","Estimate!!Total:!!Female:!!5 to 9 years","Estimate!!Total:!!Female:!!10 to 14 years","Estimate!!Total:!!Female:!!15 to 17 years","Estimate!!Total:!!Female:!!18 and 19 years","Estimate!!Total:!!Female:!!20 years","Estimate!!Total:!!Female:!!21 years","Estimate!!Total:!!Female:!!22 to 24 years","Estimate!!Total:!!Female:!!25 to 29 years","Estimate!!Total:!!Female:!!30 to 34 years","Estimate!!Total:!!Female:!!35 to 39 years","Estimate!!Total:!!Female:!!40 to 44 years","Estimate!!Total:!!Female:!!45 to 49 years","Estimate!!Total:!!Female:!!50 to 54 years","Estimate!!Total:!!Female:!!55 to 59 years","Estimate!!Total:!!Female:!!60 and 61 years","Estimate!!Total:!!Female:!!62 to 64 years","Estimate!!Total:!!Female:!!65 and 66 years","Estimate!!Total:!!Female:!!67 to 69 years","Estimate!!Total:!!Female:!!70 to 74 years","Estimate!!Total:!!Female:!!75 to 79 years","Estimate!!Total:!!Female:!!80 to 84 years","Estimate!!Total:!!Female:!!85 years and over"
"1500000US240338033002","Block Group 2, Census Tract 8033, Prince George's County, Maryland","858","392","52","33","31","0","11","28","0","12","13","41","11","23","40","80","10","0","0","0","0","7","0","0","0","466","14","0","0","0","0","0","0","55","29","54","0","32","44","90","30","0","8","38","35","10","0","27","0"
"1500000US240054307002","Block Group 2, Census Tract 4307, Baltimore County, Maryland","2230","1171","107","84","35","50","0","0","0","0","123","198","130","43","55","69","91","59","0","38","15","47","27","0","0","1059","70","110","0","24","14","0","33","11","110","118","118","82","64","44","140","0","0","21","14","13","33","16","24"
"1500000US240338024042","Block Group 2, Census Tract 8024.04, Prince George's County, Maryland","701","242","0","20","0","0","20","21","64","13","0","3","3","41","0","29","0","11","16","1","0","0","0","0","0","459","18","0","0","1","18","0","63","56","41","13","18","0","71","102","21","11","10","0","0","0","0","16","0"
"1500000US240317010072","Block Group 2, Census Tract 7010.07, Montgomery County, Maryland","763","310","17","0","0","0","0","0","0","9","13","47","55","0","17","26","11","0","11","0","11","20","9","64","0","453","26","11","11","11","0","0","17","9","66","46","28","12","8","0","23","0","33","22","11","44","75","0","0"
"1500000US240054085022","Block Group 2, Census Tract 4085.02, Baltimore County, Maryland","1325","689","33","88","15","33","8","0","19","0","0","46","86","41","64","30","83","7","35","0","46","55","0","0","0","636","0","39","45","0","0","0","0","34","22","18","28","26","90","65","56","0","27","0","62","66","14","29","15"
"1500000US240317025004","Block Group 4, Census Tract 7025, Montgomery County, Maryland","3753","1928","102","80","0","32","0","0","0","79","359","389","269","126","137","167","52","0","38","0","32","47","19","0","0","1825","29","13","27","14","23","0","0","158","472","247","88","173","177","58","109","0","62","52","0","52","37","34","0"
"1500000US240178505001","Block Group 1, Census Tract 8505, Charles County, Maryland","1471","749","57","33","30","31","58","5","6","41","14","54","56","54","59","61","61","16","34","23","20","16","7","13","0","722","30","67","36","26","7","0","0","38","54","27","92","5","94","57","42","32","24","13","19","35","24","0","0"
"1500000US245100903002","Block Group 2, Census Tract 903, Baltimore city, Maryland","1039","376","26","13","0","48","0","0","29","20","0","10","0","0","23","0","64","0","39","12","0","79","0","13","0","663","24","0","0","46","0","0","0","0","33","10","24","0","44","43","58","0","11","13","23","129","89","60","56"
"1500000US245102718012","Block Group 2, Census Tract 2718.01, Baltimore city, Maryland","694","215","44","0","13","0","0","0","0","27","1","1","0","0","0","21","59","0","0","1","0","11","0","36","1","479","13","51","13","0","19","0","0","13","79","0","51","50","22","37","10","0","21","10","10","19","9","52","0"
"1500000US240054917012","Block Group 2, Census Tract 4917.01, Baltimore County, Maryland","1758","709","21","70","105","33","0","0","14","53","24","28","48","49","52","61","40","8","12","10","18","36","0","6","21","1049","54","12","124","0","0","11","9","62","43","175","112","30","125","19","19","44","57","7","53","52","14","16","11"
"1500000US240338007011","Block Group 1, Census Tract 8007.01, Prince George's County, Maryland","5606","2501","225","123","167","58","43","60","24","47","206","99","161","142","369","117","224","92","65","38","47","113","46","12","23","3105","390","203","205","205","34","11","0","76","174","160","174","290","327","155","252","84","101","38","83","80","52","0","11"
"1500000US240054023051","Block Group 1, Census Tract 4023.05, Baltimore County, Maryland","773","326","8","0","25","20","7","0","15","0","27","24","0","52","11","20","28","10","17","0","8","16","25","13","0","447","11","12","42","37","8","9","0","0","15","37","14","4","27","36","65","0","10","20","26","27","13","23","11"
"1500000US240338001093","Block Group 3, Census Tract 8001.09, Prince George's County, Maryland","929","588","134","84","0","0","0","0","83","0","106","24","55","44","0","36","16","0","0","0","6","0","0","0","0","341","47","35","0","0","0","0","0","21","138","38","17","0","11","8","0","0","11","8","7","0","0","0","0"
"1500000US240037401023","Block Group 3, Census Tract 7401.02, Anne Arundel County, Maryland","1126","585","0","35","37","0","0","0","0","158","37","0","125","39","40","41","33","0","0","0","15","0","25","0","0","541","29","9","37","0","0","26","0","0","18","0","79","0","60","0","110","0","15","38","0","0","0","120","0"
"1500000US240253029021","Block Group 1, Census Tract 3029.02, Harford County, Maryland","1182","591","9","30","50","61","0","0","0","34","91","24","0","23","43","53","98","5","21","11","23","0","0","15","0","591","59","61","0","0","0","0","0","40","23","70","0","28","16","48","67","26","41","10","61","41","0","0","0"
"1500000US240054022021","Block Group 1, Census Tract 4022.02, Baltimore County, Maryland","1582","893","76","44","16","19","27","0","18","33","113","9","53","34","61","53","98","36","31","65","30","44","17","0","16","689","41","19","17","41","12","4","4","2","54","30","32","18","51","77","100","55","43","9","23","26","13","7","11"
"1500000US240098605011","Block Group 1, Census Tract 8605.01, Calvert County, Maryland","3145","1633","99","53","245","136","81","0","14","63","66","56","77","114","156","157","82","48","50","49","0","32","28","27","0","1512","64","96","149","25","114","24","0","102","8","76","181","67","143","132","115","17","18","52","22","21","30","34","22"
"1500000US240037401043","Block Group 3, Census Tract 7401.04, Anne Arundel County, Maryland","3012","1228","156","23","139","21","0","0","30","112","207","101","83","114","63","45","56","0","0","0","54","24","0","0","0","1784","61","231","66","49","87","0","113","43","196","69","139","95","123","214","145","22","110","0","0","0","0","21","0"
"1500000US240054916003","Block Group 3, Census Tract 4916, Baltimore County, Maryland","1145","454","60","56","0","22","0","0","0","0","44","0","94","37","1","25","0","49","24","0","0","42","0","0","0","691","42","94","47","63","26","17","0","7","59","69","55","26","45","21","28","0","4","6","13","55","5","0","9"
"1500000US240178506003","Block Group 3, Census Tract 8506, Charles County, Maryland","2052","982","64","25","34","36","0","0","11","64","33","44","83","34","88","28","120","59","48","19","71","109","0","0","12","1070","88","83","88","14","22","3","0","14","14","116","45","18","56","103","73","16","57","35","103","27","67","28","0"
"1500000US240317003102","Block Group 2, Census Tract 7003.10, Montgomery County, Maryland","651","253","44","11","11","17","0","16","0","0","0","54","44","0","0","0","18","0","14","24","0","0","0","0","0","398","32","18","0","0","0","0","0","15","0","66","83","45","18","0","0","24","23","0","14","28","13","19","0"
"1500000US245102707022","Block Group 2, Census Tract 2707.02, Baltimore city, Maryland","716","370","4","0","27","52","10","11","6","8","31","20","10","0","43","38","27","26","14","0","14","11","7","11","0","346","0","14","12","5","0","0","11","10","0","15","22","40","103","13","13","9","16","21","22","8","6","0","6"
"1500000US240054013011","Block Group 1, Census Tract 4013.01, Baltimore County, Maryland","1806","728","0","66","75","62","0","0","0","80","31","23","53","25","26","52","131","26","21","0","24","21","0","0","12","1078","28","66","138","65","21","12","0","20","74","68","61","44","80","114","111","5","72","37","8","54","0","0","0"
"1500000US240037311032","Block Group 2, Census Tract 7311.03, Anne Arundel County, Maryland","2162","1065","51","45","110","58","0","0","9","53","73","92","66","143","91","70","61","18","17","9","0","21","38","29","11","1097","37","18","86","129","51","16","0","55","39","67","28","135","72","93","115","0","0","0","56","40","25","23","12"
"1500000US240037026013","Block Group 3, Census Tract 7026.01, Anne Arundel County, Maryland","836","315","23","0","21","0","0","0","0","0","14","22","25","76","18","0","38","0","0","0","37","0","27","14","0","521","56","30","56","47","0","0","0","0","0","47","15","0","79","0","31","24","11","0","12","82","0","14","17"
"1500000US240338070001","Block Group 1, Census Tract 8070, Prince George's County, Maryland","1001","525","38","46","13","31","0","63","0","16","126","0","44","17","31","0","21","14","0","0","11","36","9","9","0","476","52","0","26","8","0","109","0","31","62","13","17","36","9","49","14","0","0","0","11","0","10","29","0"
"1500000US240199708041","Block Group 1, Census Tract 9708.04, Dorchester County, Maryland","948","493","21","28","9","76","0","0","0","9","18","0","0","18","23","39","48","32","37","10","12","60","14","22","17","455","22","6","15","13","0","0","4","42","18","0","17","18","31","57","48","16","33","0","55","44","5","11","0"
"1500000US240037403041","Block Group 1, Census Tract 7403.04, Anne Arundel County, Maryland","4295","2037","28","119","19","53","8","0","0","65","417","309","74","198","193","125","195","13","25","25","13","93","23","10","32","2258","115","121","80","87","59","0","0","248","352","258","198","123","152","84","116","0","38","0","19","29","77","72","30"
"1500000US240054060003","Block Group 3, Census Tract 4060, Baltimore County, Maryland","1630","993","77","63","101","83","46","0","24","0","41","97","19","31","96","81","72","0","17","30","39","33","43","0","0","637","0","18","73","0","0","0","0","0","34","17","33","71","134","34","16","17","37","77","38","25","0","0","13"
"1500000US240338012132","Block Group 2, Census Tract 8012.13, Prince George's County, Maryland","2511","1232","147","70","73","63","28","13","22","26","30","145","67","50","140","104","10","37","29","45","36","29","47","21","0","1279","136","32","88","35","12","12","7","26","34","101","111","45","57","128","71","108","32","62","49","100","5","28","0"
"1500000US245102805003","Block Group 3, Census Tract 2805, Baltimore city, Maryland","388","212","0","0","3","14","0","0","0","0","0","0","20","31","0","0","73","21","6","19","7","11","7","0","0","176","0","0","0","0","6","5","0","0","15","0","0","49","28","43","0","6","7","6","0","6","0","0","5"
"1500000US240317010042","Block Group 2, Census Tract 7010.04, Montgomery County, Maryland","1622","791","76","92","75","33","27","17","0","39","0","43","34","62","40","58","57","28","39","0","20","7","13","19","12","831","58","27","12","45","17","0","0","0","72","72","42","100","40","36","39","7","38","59","48","37","39","15","28"
"1500000US240338058022","Block Group 2, Census Tract 8058.02, Prince George's County, Maryland","1567","893","70","69","88","0","4","0","3","36","90","116","90","114","48","34","67","0","3","0","20","17","7","16","1","674","46","44","110","14","9","14","0","30","46","27","59","19","73","49","8","15","8","24","13","38","13","9","6"
"1500000US240378751001","Block Group 1, Census Tract 8751, St. Mary's County, Maryland","973","443","40","31","84","0","22","0","0","0","14","70","10","10","39","14","24","0","40","13","0","8","8","16","0","530","72","46","46","50","0","24","0","8","26","75","21","11","48","0","26","9","27","7","0","18","0","7","9"
"1500000US240430102003","Block Group 3, Census Tract 102, Washington County, Maryland","1017","575","95","35","55","41","0","0","30","21","19","20","9","86","25","21","31","17","17","0","9","27","9","0","8","442","9","39","9","18","8","0","0","10","12","8","55","31","38","27","36","35","17","9","36","28","0","17","0"
"1500000US240217510021","Block Group 1, Census Tract 7510.02, Frederick County, Maryland","1505","709","57","48","21","39","11","0","0","0","61","47","47","40","28","45","55","52","0","31","15","34","0","36","42","796","111","26","23","22","0","0","12","12","15","80","43","23","39","60","83","0","19","16","50","66","17","42","37"
"1500000US245102609001","Block Group 1, Census Tract 2609, Baltimore city, Maryland","891","496","100","17","0","0","0","0","0","95","80","51","37","26","30","22","13","0","0","0","4","11","0","0","10","395","0","17","8","0","0","0","0","19","79","70","68","27","9","23","0","11","10","0","16","0","26","0","12"
"1500000US240338024041","Block Group 1, Census Tract 8024.04, Prince George's County, Maryland","1555","627","135","152","45","91","37","0","55","0","0","54","0","0","0","13","0","0","0","45","0","0","0","0","0","928","38","43","177","65","0","17","0","0","178","73","31","74","26","26","0","125","55","0","0","0","0","0","0"
"1500000US240317032213","Block Group 3, Census Tract 7032.21, Montgomery County, Maryland","2284","963","76","113","111","30","49","20","18","41","12","96","19","77","21","52","66","27","65","26","0","17","11","15","1","1321","51","110","55","89","53","61","15","133","78","69","9","28","167","68","95","31","42","34","58","38","17","20","0"
"1500000US240338005043","Block Group 3, Census Tract 8005.04, Prince George's County, Maryland","1112","555","0","38","50","48","15","9","29","9","21","0","7","46","70","62","91","10","11","0","0","0","17","22","0","557","0","65","20","23","29","0","0","19","23","0","33","25","87","51","80","8","0","0","17","39","9","10","19"
"1500000US240358106002","Block Group 2, Census Tract 8106, Queen Anne's County, Maryland","1004","459","0","41","20","8","17","15","18","32","0","0","0","21","44","87","45","0","26","21","14","24","7","19","0","545","0","12","31","20","10","55","0","26","16","0","8","48","44","78","61","0","12","18","15","42","0","49","0"
"1500000US240054082001","Block Group 1, Census Tract 4082, Baltimore County, Maryland","942","487","27","12","38","20","29","0","0","6","7","42","16","5","60","15","35","27","36","7","20","34","43","0","8","455","25","41","31","20","0","10","0","13","0","36","29","36","27","38","33","20","14","0","36","27","12","0","7"
"1500000US240317008161","Block Group 1, Census Tract 7008.16, Montgomery County, Maryland","2246","1223","149","85","93","20","0","0","0","93","87","255","167","77","39","67","0","0","43","0","36","12","0","0","0","1023","92","80","62","50","0","0","42","46","84","190","77","55","55","64","19","58","37","12","0","0","0","0","0"
"1500000US240054911003","Block Group 3, Census Tract 4911, Baltimore County, Maryland","1061","570","24","34","52","40","18","0","0","9","23","46","35","61","30","82","24","10","0","0","26","39","9","8","0","491","24","38","70","8","10","0","0","0","0","39","44","62","51","44","35","0","7","0","45","14","0","0","0"
"1500000US245102606042","Block Group 2, Census Tract 2606.04, Baltimore city, Maryland","248","109","10","0","0","0","0","0","0","14","18","24","0","0","0","0","21","0","0","7","0","9","6","0","0","139","0","0","26","21","0","0","0","16","0","0","6","0","0","8","31","0","0","14","6","0","11","0","0"
"1500000US240317008112","Block Group 2, Census Tract 7008.11, Montgomery County, Maryland","1266","579","58","77","54","11","0","0","0","58","0","12","128","26","10","31","14","0","0","38","8","40","11","1","2","687","55","22","50","16","20","32","0","120","15","124","43","8","25","17","38","11","0","11","29","35","0","16","0"
"1500000US245101608012","Block Group 2, Census Tract 1608.01, Baltimore city, Maryland","545","229","0","0","32","0","0","17","0","13","0","26","0","0","0","0","6","0","6","0","75","41","0","0","13","316","13","0","18","0","0","0","20","0","32","16","15","0","0","10","0","34","22","68","15","15","6","22","10"
"1500000US240430005001","Block Group 1, Census Tract 5, Washington County, Maryland","956","340","0","27","0","20","0","0","0","0","125","0","16","17","16","51","0","0","0","26","14","28","0","0","0","616","128","0","0","0","0","0","0","17","39","170","32","0","65","114","14","5","0","13","15","4","0","0","0"
"1500000US240317017021","Block Group 1, Census Tract 7017.02, Montgomery County, Maryland","2562","1200","97","82","74","11","91","0","43","60","83","76","111","106","114","76","57","18","36","0","12","49","2","0","2","1362","92","56","69","45","71","36","35","111","62","91","130","92","114","119","96","4","61","33","9","4","23","0","9"
"1500000US240178513022","Block Group 2, Census Tract 8513.02, Charles County, Maryland","1389","709","12","87","9","41","0","14","6","13","71","31","12","91","88","83","7","11","15","9","9","28","19","20","33","680","0","48","105","66","0","0","0","12","104","0","0","76","98","26","22","9","37","11","17","17","32","0","0"
"1500000US240450001003","Block Group 3, Census Tract 1, Wicomico County, Maryland","1001","558","19","21","34","0","8","0","0","0","43","48","0","117","39","0","33","37","12","27","6","41","29","6","38","443","0","15","8","28","24","0","24","12","6","0","22","6","9","0","32","34","15","11","12","32","12","50","91"
"1500000US240217707003","Block Group 3, Census Tract 7707, Frederick County, Maryland","802","441","22","23","42","17","0","0","18","0","54","0","13","30","22","21","41","22","0","9","33","40","11","10","13","361","8","2","32","0","0","0","0","23","29","2","38","29","19","30","55","0","10","0","18","42","24","0","0"
"1500000US240317001053","Block Group 3, Census Tract 7001.05, Montgomery County, Maryland","3006","1385","150","200","93","25","48","0","0","42","135","25","66","147","150","135","21","29","15","28","1","59","16","0","0","1621","79","149","126","51","24","68","21","39","15","146","123","37","194","186","59","31","106","17","31","57","62","0","0"
"1500000US240037311033","Block Group 3, Census Tract 7311.03, Anne Arundel County, Maryland","1177","568","18","37","50","38","0","22","0","14","46","0","17","43","51","74","33","20","19","23","42","21","0","0","0","609","23","45","55","66","37","0","11","0","49","9","33","11","61","101","38","21","9","0","31","0","0","9","0"
"1500000US240054023021","Block Group 1, Census Tract 4023.02, Baltimore County, Maryland","1889","882","68","67","71","108","28","28","14","15","33","80","0","39","32","106","64","0","0","9","37","73","10","0","0","1007","43","0","58","34","13","0","25","28","37","93","65","94","56","166","74","26","30","38","21","30","28","35","13"
"1500000US245101511005","Block Group 5, Census Tract 1511, Baltimore city, Maryland","576","228","0","0","0","0","0","0","0","0","0","0","0","39","0","102","0","0","0","0","21","32","0","8","26","348","0","0","0","0","0","0","0","89","73","38","0","0","0","0","25","25","0","22","0","22","23","23","8"
"1500000US245102502032","Block Group 2, Census Tract 2502.03, Baltimore city, Maryland","811","262","0","41","19","11","0","5","13","0","4","23","7","0","27","26","28","16","0","0","22","20","0","0","0","549","86","7","18","11","12","0","17","3","65","9","18","18","54","50","40","14","18","9","29","38","6","27","0"
